Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,498.2,18.5,15.6,22.7
1990-02-01,NA,NA,NA,21.8
1990-03-01,665.3,NA,15.6,22.1
1990-04-01,NA,19.2,16.1,23
1990-05-01,574.3,18.4,15.9,21.9
1990-06-01,633.7,17.9,15.7,21.3
1990-07-01,438.4,NA,14.5,20.7
1990-08-01,297.4,18,14.8,22.2
1990-09-01,370.2,18.9,15.2,23.4
1990-10-01,348.4,19.6,15.9,23.7
1990-11-01,526.9,19.1,16.1,22.9
1990-12-01,NA,NA,16,22.6
1991-01-01,NA,NA,NA,NA
1991-02-01,NA,18.9,15.8,23.5
1991-03-01,452.1,18.7,16.2,22.4
1991-04-01,860,18.4,15.7,21.9
1991-05-01,672.1,18.7,16.1,22.5
1991-06-01,631.9,18.2,15.7,21.9
1991-07-01,NA,17.4,14.9,20.5
1991-08-01,333,17.4,14.4,21.2
1991-09-01,371.3,18.7,15.2,22.9
1991-10-01,NA,18.4,14.9,22.9
1991-11-01,550.6,18.6,15.9,23
1991-12-01,660.7,19,15.7,22.8
1992-01-01,NA,20.2,16.1,24.2
1992-02-01,NA,NA,NA,NA
1992-03-01,NA,NA,NA,NA
1992-04-01,456.8,19.3,16.2,NA
1992-05-01,NA,19,15.8,23.1
1992-06-01,NA,18.2,15.4,21.9
1992-07-01,NA,16.9,14.5,20.6
1992-08-01,NA,17.6,NA,21.8
1992-09-01,334.1,18.7,13.8,24.3
1992-10-01,NA,NA,NA,NA
1992-11-01,NA,NA,NA,NA
1992-12-01,NA,NA,NA,NA
1993-01-01,NA,NA,NA,NA
1993-02-01,NA,NA,12.6,21.8
1993-03-01,NA,18.1,12.4,21.9
1993-04-01,NA,18.7,12.9,22.4
1993-05-01,NA,18.7,12.9,22.9
1993-06-01,NA,NA,NA,NA
1993-07-01,NA,NA,NA,NA
1993-08-01,NA,NA,NA,NA
1993-09-01,NA,NA,NA,NA
1993-10-01,NA,NA,NA,NA
1993-11-01,NA,NA,NA,NA
1993-12-01,NA,NA,NA,NA
1994-01-01,NA,NA,NA,NA
1994-02-01,NA,NA,NA,NA
1994-03-01,NA,NA,NA,NA
1994-04-01,NA,NA,NA,NA
1994-05-01,NA,NA,NA,NA
1994-06-01,NA,NA,NA,NA
1994-07-01,NA,NA,NA,NA
1994-08-01,NA,NA,NA,NA
1994-09-01,NA,NA,NA,NA
1994-10-01,NA,NA,NA,NA
1994-11-01,NA,NA,NA,NA
1994-12-01,NA,NA,NA,NA
1995-01-01,NA,NA,NA,NA
1995-02-01,NA,NA,NA,NA
1995-03-01,NA,NA,NA,NA
1995-04-01,NA,NA,NA,NA
1995-05-01,NA,NA,NA,NA
1995-06-01,NA,NA,NA,NA
1995-07-01,NA,NA,NA,NA
1995-08-01,NA,NA,NA,NA
1995-09-01,NA,NA,NA,NA
1995-10-01,NA,NA,NA,NA
1995-11-01,NA,NA,NA,NA
1995-12-01,NA,NA,NA,NA
1996-01-01,NA,NA,NA,NA
1996-02-01,NA,NA,NA,NA
1996-03-01,NA,NA,NA,NA
1996-04-01,NA,NA,NA,NA
1996-05-01,NA,NA,NA,NA
1996-06-01,NA,NA,NA,NA
1996-07-01,NA,NA,NA,NA
1996-08-01,NA,NA,NA,NA
1996-09-01,NA,NA,NA,NA
1996-10-01,NA,NA,NA,NA
1996-11-01,NA,NA,NA,NA
1996-12-01,NA,NA,NA,NA
1997-01-01,NA,NA,NA,NA
1997-02-01,NA,NA,NA,NA
1997-03-01,NA,NA,NA,NA
1997-04-01,NA,NA,NA,NA
1997-05-01,NA,NA,NA,NA
1997-06-01,NA,NA,NA,NA
1997-07-01,NA,NA,NA,NA
1997-08-01,NA,NA,NA,NA
1997-09-01,NA,NA,NA,NA
1997-10-01,NA,NA,NA,NA
1997-11-01,NA,NA,NA,NA
1997-12-01,NA,NA,NA,NA
1998-01-01,NA,NA,NA,NA
1998-02-01,NA,NA,NA,NA
1998-03-01,NA,NA,NA,NA
1998-04-01,NA,NA,NA,NA
1998-05-01,NA,NA,NA,NA
1998-06-01,NA,NA,NA,NA
1998-07-01,NA,NA,NA,NA
1998-08-01,NA,NA,NA,NA
1998-09-01,NA,NA,NA,NA
1998-10-01,NA,NA,NA,NA
1998-11-01,NA,NA,NA,NA
1998-12-01,NA,NA,NA,NA
1999-01-01,NA,NA,NA,NA
1999-02-01,NA,NA,NA,NA
1999-03-01,NA,NA,NA,NA
1999-04-01,NA,NA,NA,NA
1999-05-01,NA,NA,NA,NA
1999-06-01,NA,NA,NA,NA
1999-07-01,NA,NA,NA,NA
1999-08-01,NA,NA,NA,NA
1999-09-01,NA,NA,NA,NA
1999-10-01,NA,NA,NA,NA
1999-11-01,NA,NA,NA,NA
1999-12-01,NA,NA,NA,NA
2000-01-01,NA,NA,NA,NA
2000-02-01,NA,NA,NA,NA
