Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,116.3,NA,NA,NA
1990-02-01,100.3,NA,NA,NA
1990-03-01,60.2,NA,NA,NA
1990-04-01,NA,NA,NA,NA
1990-05-01,NA,NA,NA,NA
1990-06-01,NA,NA,NA,NA
1990-07-01,NA,NA,NA,NA
1990-08-01,0.5,NA,NA,NA
1990-09-01,2.5,NA,NA,NA
1990-10-01,13.8,NA,NA,NA
1990-11-01,0,NA,NA,NA
1990-12-01,79.2,NA,NA,NA
1991-01-01,NA,NA,NA,NA
1991-02-01,NA,NA,NA,NA
1991-03-01,NA,NA,NA,NA
1991-04-01,NA,NA,NA,NA
1991-05-01,NA,NA,NA,NA
1991-06-01,NA,NA,NA,NA
1991-07-01,NA,NA,NA,NA
1991-08-01,NA,NA,NA,NA
1991-09-01,NA,NA,NA,NA
1991-10-01,NA,NA,NA,NA
1991-11-01,NA,NA,NA,NA
1991-12-01,NA,NA,NA,NA
1992-01-01,NA,NA,NA,NA
1992-02-01,NA,NA,NA,NA
1992-03-01,NA,NA,NA,NA
1992-04-01,NA,NA,NA,NA
1992-05-01,NA,NA,NA,NA
1992-06-01,NA,NA,NA,NA
1992-07-01,NA,NA,NA,NA
1992-08-01,NA,NA,NA,NA
1992-09-01,NA,NA,NA,NA
1992-10-01,NA,NA,NA,NA
1992-11-01,NA,NA,NA,NA
1992-12-01,NA,NA,NA,NA
1993-01-01,NA,NA,NA,NA
1993-02-01,NA,NA,NA,NA
1993-03-01,NA,NA,NA,NA
1993-04-01,NA,NA,NA,NA
1993-05-01,NA,NA,NA,NA
1993-06-01,NA,NA,NA,NA
1993-07-01,NA,NA,NA,NA
1993-08-01,NA,NA,NA,NA
1993-09-01,NA,NA,NA,NA
1993-10-01,NA,NA,NA,NA
1993-11-01,NA,NA,NA,NA
1993-12-01,NA,NA,NA,NA
1994-01-01,NA,NA,NA,NA
1994-02-01,NA,NA,NA,NA
1994-03-01,NA,NA,NA,NA
